event_time,event_offset,event_type,subj_id,subj_num,list_num,word,ser_pos,pres_num,test_pos,freq,strength,num_pres,type,test_resp,test_resp_int,resp_correct,resp_time,p1_ser_pos,p1_event_time,p2_ser_pos,p2_event_time,p3_ser_pos,p3_event_time,p4_ser_pos,p4_event_time,p5_ser_pos,p5_event_time,eoffset,esrc
1318962933392,1,TEST_WORD,ir_eeg_000,3,2,CODE,0,0,51,HI,NA,0,LURE,NEW,0,True,767,0,0,0,0,0,0,0,0,0,0,717.745546631,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962935791,1,TEST_WORD,ir_eeg_000,3,2,SUIT,0,0,52,HI,WEAK,1,TARGET,OLD,1,True,688,72,1318962808714,0,0,0,0,0,0,0,0,720.144549316,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962938157,1,TEST_WORD,ir_eeg_000,3,2,HUSBAND,0,0,53,HI,NA,0,LURE,NEW,0,True,1234,0,0,0,0,0,0,0,0,0,0,722.510552246,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962940740,1,TEST_WORD,ir_eeg_000,3,2,COUSIN,0,0,54,HI,NA,0,LURE,NEW,0,True,779,0,0,0,0,0,0,0,0,0,0,725.09355542,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962942972,1,TEST_WORD,ir_eeg_000,3,2,COLD,0,0,55,HI,WEAK,1,TARGET,OLD,1,True,707,65,1318962793869,0,0,0,0,0,0,0,0,727.325557861,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962945221,1,TEST_WORD,ir_eeg_000,3,2,IVORY,0,0,56,LO,STRONG,3,TARGET,OLD,1,True,569,2,1318962661794,26,1318962712611,66,1318962796185,0,0,0,0,729.574560547,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962947671,1,TEST_WORD,ir_eeg_000,3,2,WIGS,0,0,57,LO,NA,0,LURE,NEW,0,True,600,0,0,0,0,0,0,0,0,0,0,732.024563477,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962949937,1,TEST_WORD,ir_eeg_000,3,2,EARTH,0,0,58,HI,NA,0,LURE,NEW,0,True,718,0,0,0,0,0,0,0,0,0,0,734.290566162,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962952286,1,TEST_WORD,ir_eeg_000,3,2,PICTURE,0,0,59,HI,NA,0,LURE,NEW,0,True,609,0,0,0,0,0,0,0,0,0,0,736.639569092,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962954802,1,TEST_WORD,ir_eeg_000,3,2,CLOVER,0,0,60,LO,STRONG,3,TARGET,OLD,1,True,573,20,1318962700249,36,1318962733355,63,1318962789820,0,0,0,0,739.155572021,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962957069,1,TEST_WORD,ir_eeg_000,3,2,SCHOOL,0,0,61,HI,STRONG,3,TARGET,OLD,1,True,594,15,1318962689918,27,1318962714577,61,1318962785372,0,0,0,0,741.422574707,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962959534,1,TEST_WORD,ir_eeg_000,3,2,GRATE,0,0,62,LO,STRONG,3,TARGET,OLD,1,True,610,21,1318962702248,43,1318962748217,57,1318962776758,0,0,0,0,743.887577637,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962962000,1,TEST_WORD,ir_eeg_000,3,2,VACATE,0,0,63,LO,NA,0,LURE,NEW,0,True,558,0,0,0,0,0,0,0,0,0,0,746.353580566,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962964549,1,TEST_WORD,ir_eeg_000,3,2,ESCAPE,0,0,64,HI,STRONG,3,TARGET,OLD,1,True,571,13,1318962685553,25,1318962710562,59,1318962781107,0,0,0,0,748.90258374,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962967066,1,TEST_WORD,ir_eeg_000,3,2,STOPPED,0,0,65,HI,NA,0,LURE,NEW,0,True,564,0,0,0,0,0,0,0,0,0,0,751.41958667,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962969314,1,TEST_WORD,ir_eeg_000,3,2,LEAKED,0,0,66,LO,NA,0,LURE,NEW,0,True,588,0,0,0,0,0,0,0,0,0,0,753.667589355,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962971613,1,TEST_WORD,ir_eeg_000,3,2,DODO,0,0,67,LO,WEAK,1,TARGET,OLD,1,True,593,68,1318962800217,0,0,0,0,0,0,0,0,755.966592041,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962973896,1,TEST_WORD,ir_eeg_000,3,2,DAFT,0,0,68,LO,NA,0,LURE,OLD,1,False,727,0,0,0,0,0,0,0,0,0,0,758.249594727,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962976212,1,TEST_WORD,ir_eeg_000,3,2,SUMMER,0,0,69,HI,NA,0,LURE,NEW,0,True,554,0,0,0,0,0,0,0,0,0,0,760.565597656,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962978578,1,TEST_WORD,ir_eeg_000,3,2,LIGHT,0,0,70,HI,STRONG,3,TARGET,OLD,1,True,589,24,1318962708313,33,1318962727024,55,1318962772576,0,0,0,0,762.931600342,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962980810,1,TEST_WORD,ir_eeg_000,3,2,NUMBER,0,0,71,HI,STRONG,3,TARGET,OLD,1,True,580,10,1318962679040,35,1318962731272,58,1318962778807,0,0,0,0,765.163603027,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318962983094,1,TEST_WORD,ir_eeg_000,3,2,JOKE,0,0,72,HI,NA,0,LURE,NEW,0,True,616,0,0,0,0,0,0,0,0,0,0,767.447605713,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963147874,1,TEST_WORD,ir_eeg_000,3,3,GULL,0,0,1,LO,STRONG,3,TARGET,OLD,1,True,633,3,1318962996140,43,1318963080612,53,1318963101839,0,0,0,0,932.227802002,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963149707,1,TEST_WORD,ir_eeg_000,3,3,SPEEDY,0,0,2,LO,NA,0,LURE,NEW,0,True,656,0,0,0,0,0,0,0,0,0,0,934.060804199,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963151540,1,TEST_WORD,ir_eeg_000,3,3,IDEA,0,0,3,HI,NA,0,LURE,NEW,0,True,663,0,0,0,0,0,0,0,0,0,0,935.893806396,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963153373,1,TEST_WORD,ir_eeg_000,3,3,EVOLVE,0,0,4,LO,NA,0,LURE,NEW,0,True,719,0,0,0,0,0,0,0,0,0,0,937.726808594,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963160387,1,TEST_WORD,ir_eeg_000,3,3,BROTHER,0,0,7,HI,WEAK,1,TARGET,NEW,0,False,697,20,1318963031361,0,0,0,0,0,0,0,0,944.740816895,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963165053,1,TEST_WORD,ir_eeg_000,3,3,BRIGHT,0,0,9,HI,NA,0,LURE,OLD,1,False,734,0,0,0,0,0,0,0,0,0,0,949.40682251,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963167368,1,TEST_WORD,ir_eeg_000,3,3,LOSE,0,0,10,HI,NA,0,LURE,NEW,0,True,627,0,0,0,0,0,0,0,0,0,0,951.721825195,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963169618,1,TEST_WORD,ir_eeg_000,3,3,WILT,0,0,11,LO,WEAK,1,TARGET,OLD,1,True,633,4,1318962998288,0,0,0,0,0,0,0,0,953.971827881,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963172150,1,TEST_WORD,ir_eeg_000,3,3,DULY,0,0,12,LO,WEAK,1,TARGET,OLD,1,True,581,52,1318963099623,0,0,0,0,0,0,0,0,956.503831055,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963181680,1,TEST_WORD,ir_eeg_000,3,3,MINUTE,0,0,16,HI,NA,0,LURE,NEW,0,True,619,0,0,0,0,0,0,0,0,0,0,966.033842285,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963184230,1,TEST_WORD,ir_eeg_000,3,3,RACER,0,0,17,LO,NA,0,LURE,NEW,0,True,981,0,0,0,0,0,0,0,0,0,0,968.583845459,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963186729,1,TEST_WORD,ir_eeg_000,3,3,DUSK,0,0,18,LO,NA,0,LURE,NEW,0,True,738,0,0,0,0,0,0,0,0,0,0,971.082848389,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963189295,1,TEST_WORD,ir_eeg_000,3,3,PRENUP,0,0,19,LO,WEAK,1,TARGET,OLD,1,True,652,32,1318963056703,0,0,0,0,0,0,0,0,973.648851318,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963194226,1,TEST_WORD,ir_eeg_000,3,3,STRONG,0,0,21,HI,NA,0,LURE,NEW,0,True,1337,0,0,0,0,0,0,0,0,0,0,978.579857422,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963196576,1,TEST_WORD,ir_eeg_000,3,3,GAGS,0,0,22,LO,NA,0,LURE,NEW,0,True,666,0,0,0,0,0,0,0,0,0,0,980.929860107,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963199158,1,TEST_WORD,ir_eeg_000,3,3,SHOVELS,0,0,23,LO,STRONG,3,TARGET,OLD,1,True,628,2,1318962993823,34,1318963061268,51,1318963097324,0,0,0,0,983.511863281,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963201641,1,TEST_WORD,ir_eeg_000,3,3,RABID,0,0,24,LO,WEAK,1,TARGET,OLD,1,True,689,42,1318963078396,0,0,0,0,0,0,0,0,985.994866211,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963204074,1,TEST_WORD,ir_eeg_000,3,3,CAMERA,0,0,25,HI,WEAK,1,TARGET,OLD,1,True,688,26,1318963044141,0,0,0,0,0,0,0,0,988.427869141,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963206673,1,TEST_WORD,ir_eeg_000,3,3,PASS,0,0,26,HI,WEAK,1,TARGET,OLD,1,True,553,8,1318963006536,0,0,0,0,0,0,0,0,991.02687207,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963216370,1,TEST_WORD,ir_eeg_000,3,3,TREAT,0,0,30,HI,WEAK,1,TARGET,NEW,0,False,697,12,1318963014683,0,0,0,0,0,0,0,0,1000.72388379,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963218819,1,TEST_WORD,ir_eeg_000,3,3,WEEK,0,0,31,HI,NA,0,LURE,NEW,0,True,807,0,0,0,0,0,0,0,0,0,0,1003.17288672,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963225733,1,TEST_WORD,ir_eeg_000,3,3,SECOND,0,0,34,HI,NA,0,LURE,NEW,0,True,597,0,0,0,0,0,0,0,0,0,0,1010.08689478,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963228282,1,TEST_WORD,ir_eeg_000,3,3,JIVE,0,0,35,LO,WEAK,1,TARGET,OLD,1,True,688,17,1318963025246,0,0,0,0,0,0,0,0,1012.63589795,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963233049,1,TEST_WORD,ir_eeg_000,3,3,HARD,0,0,37,HI,NA,0,LURE,OLD,1,False,561,0,0,0,0,0,0,0,0,0,0,1017.40290356,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963235347,1,TEST_WORD,ir_eeg_000,3,3,MAJOR,0,0,38,HI,STRONG,3,TARGET,OLD,1,True,534,15,1318963020948,46,1318963086860,63,1318963123432,0,0,0,0,1019.70090625,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963237879,1,TEST_WORD,ir_eeg_000,3,3,MEET,0,0,39,HI,NA,0,LURE,NEW,0,True,723,0,0,0,0,0,0,0,0,0,0,1022.23290942,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963240179,1,TEST_WORD,ir_eeg_000,3,3,HEARSE,0,0,40,LO,NA,0,LURE,NEW,0,True,631,0,0,0,0,0,0,0,0,0,0,1024.53291211,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963245028,1,TEST_WORD,ir_eeg_000,3,3,BIRD,0,0,42,HI,NA,0,LURE,OLD,1,False,1382,0,0,0,0,0,0,0,0,0,0,1029.38191772,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963247326,1,TEST_WORD,ir_eeg_000,3,3,GALL,0,0,43,LO,NA,0,LURE,NEW,0,True,844,0,0,0,0,0,0,0,0,0,0,1031.67992065,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963249542,1,TEST_WORD,ir_eeg_000,3,3,WRECKS,0,0,44,LO,WEAK,1,TARGET,OLD,1,True,627,57,1318963110669,0,0,0,0,0,0,0,0,1033.8959231,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963254374,1,TEST_WORD,ir_eeg_000,3,3,CAKE,0,0,46,HI,NA,0,LURE,NEW,0,True,819,0,0,0,0,0,0,0,0,0,0,1038.72792896,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963256790,1,TEST_WORD,ir_eeg_000,3,3,RATTED,0,0,47,LO,STRONG,3,TARGET,OLD,1,True,756,1,1318962991607,45,1318963084711,60,1318963117052,0,0,0,0,1041.14393188,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963259107,1,TEST_WORD,ir_eeg_000,3,3,BLACK,0,0,48,HI,STRONG,3,TARGET,OLD,1,True,662,24,1318963039992,37,1318963067700,66,1318963129730,0,0,0,0,1043.46093457,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963261389,1,TEST_WORD,ir_eeg_000,3,3,WINDING,0,0,49,LO,NA,0,LURE,NEW,0,True,653,0,0,0,0,0,0,0,0,0,0,1045.74293726,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963263838,1,TEST_WORD,ir_eeg_000,3,3,ANGRY,0,0,50,HI,STRONG,3,TARGET,OLD,1,True,571,5,1318963000287,39,1318963071998,65,1318963127531,0,0,0,0,1048.19194019,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963266138,1,TEST_WORD,ir_eeg_000,3,3,TIER,0,0,51,LO,WEAK,1,TARGET,OLD,1,True,559,72,1318963142509,0,0,0,0,0,0,0,0,1050.49194287,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963268486,1,TEST_WORD,ir_eeg_000,3,3,ALLOW,0,0,52,HI,NA,0,LURE,NEW,0,True,564,0,0,0,0,0,0,0,0,0,0,1052.8399458,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963275634,1,TEST_WORD,ir_eeg_000,3,3,OUTSIDE,0,0,55,HI,STRONG,3,TARGET,OLD,1,True,743,7,1318963004453,33,1318963058986,62,1318963121266,0,0,0,0,1059.98795435,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963278051,1,TEST_WORD,ir_eeg_000,3,3,CARRY,0,0,56,HI,STRONG,3,TARGET,OLD,1,True,710,6,1318963002520,36,1318963065767,59,1318963114801,0,0,0,0,1062.40495728,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963280366,1,TEST_WORD,ir_eeg_000,3,3,SHAG,0,0,57,LO,STRONG,3,TARGET,OLD,1,True,571,19,1318963029362,40,1318963074164,67,1318963131696,0,0,0,0,1064.71995996,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963282599,1,TEST_WORD,ir_eeg_000,3,3,COACH,0,0,58,HI,STRONG,3,TARGET,OLD,1,True,610,21,1318963033494,25,1318963042075,61,1318963119084,0,0,0,0,1066.95296265,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963287447,1,TEST_WORD,ir_eeg_000,3,3,COMMAND,0,0,60,HI,NA,0,LURE,NEW,0,True,546,0,0,0,0,0,0,0,0,0,0,1071.80096826,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963289780,1,TEST_WORD,ir_eeg_000,3,3,DUCTS,0,0,61,LO,NA,0,LURE,NEW,0,True,805,0,0,0,0,0,0,0,0,0,0,1074.13397119,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963292113,1,TEST_WORD,ir_eeg_000,3,3,HERO,0,0,62,HI,NA,0,LURE,NEW,0,True,664,0,0,0,0,0,0,0,0,0,0,1076.46697388,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963294445,1,TEST_WORD,ir_eeg_000,3,3,LINER,0,0,63,LO,STRONG,3,TARGET,OLD,1,True,605,9,1318963008668,48,1318963091192,58,1318963112602,0,0,0,0,1078.79897681,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963301493,1,TEST_WORD,ir_eeg_000,3,3,STRANGE,0,0,66,HI,STRONG,3,TARGET,OLD,1,True,676,18,1318963027362,28,1318963048289,55,1318963106171,0,0,0,0,1085.84698511,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963304076,1,TEST_WORD,ir_eeg_000,3,3,HURT,0,0,67,HI,WEAK,1,TARGET,OLD,1,True,605,56,1318963108453,0,0,0,0,0,0,0,0,1088.42998828,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963306658,1,TEST_WORD,ir_eeg_000,3,3,ALOUD,0,0,68,LO,STRONG,3,TARGET,OLD,1,True,806,22,1318963035726,31,1318963054504,68,1318963133912,0,0,0,0,1091.01199121,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963311490,1,TEST_WORD,ir_eeg_000,3,3,WONT,0,0,70,LO,NA,0,LURE,NEW,0,True,455,0,0,0,0,0,0,0,0,0,0,1095.84399707,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963314040,1,TEST_WORD,ir_eeg_000,3,3,ROOFS,0,0,71,LO,NA,0,LURE,NEW,0,True,577,0,0,0,0,0,0,0,0,0,0,1098.394,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963316271,1,TEST_WORD,ir_eeg_000,3,3,MEEK,0,0,72,LO,NA,0,LURE,OLD,1,False,842,0,0,0,0,0,0,0,0,0,0,1100.62500269,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963482536,1,TEST_WORD,ir_eeg_000,3,4,LUAU,0,0,1,LO,WEAK,1,TARGET,OLD,1,True,654,21,1318963368505,0,0,0,0,0,0,0,0,1266.89020068,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963484369,1,TEST_WORD,ir_eeg_000,3,4,REDO,0,0,2,LO,NA,0,LURE,NEW,0,True,820,0,0,0,0,0,0,0,0,0,0,1268.72320288,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963486202,1,TEST_WORD,ir_eeg_000,3,4,FLASK,0,0,3,LO,WEAK,1,TARGET,OLD,1,True,635,25,1318963376969,0,0,0,0,0,0,0,0,1270.55620508,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963488035,1,TEST_WORD,ir_eeg_000,3,4,DRAINS,0,0,4,LO,NA,0,LURE,NEW,0,True,786,0,0,0,0,0,0,0,0,0,0,1272.38920728,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963490267,1,TEST_WORD,ir_eeg_000,3,4,DERIVED,0,0,5,LO,STRONG,3,TARGET,OLD,1,True,714,9,1318963342646,28,1318963383667,53,1318963436085,0,0,0,0,1274.62120996,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963495100,1,TEST_WORD,ir_eeg_000,3,4,CLEAR,0,0,7,HI,NA,0,LURE,NEW,0,True,633,0,0,0,0,0,0,0,0,0,0,1279.45421582,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963497348,1,TEST_WORD,ir_eeg_000,3,4,WASTE,0,0,8,HI,NA,0,LURE,NEW,0,True,833,0,0,0,0,0,0,0,0,0,0,1281.70221851,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963499830,1,TEST_WORD,ir_eeg_000,3,4,STAND,0,0,9,HI,NA,0,LURE,NEW,0,True,831,0,0,0,0,0,0,0,0,0,0,1284.18422144,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963507012,1,TEST_WORD,ir_eeg_000,3,4,EMPTY,0,0,12,HI,WEAK,1,TARGET,NEW,0,False,689,27,1318963381451,0,0,0,0,0,0,0,0,1291.36622998,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963509477,1,TEST_WORD,ir_eeg_000,3,4,SNEAKS,0,0,13,LO,WEAK,1,TARGET,NEW,0,False,848,22,1318963370638,0,0,0,0,0,0,0,0,1293.83123291,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963514110,1,TEST_WORD,ir_eeg_000,3,4,BEGGARS,0,0,15,LO,STRONG,3,TARGET,OLD,1,True,1287,7,1318963338431,39,1318963407309,50,1318963429702,0,0,0,0,1298.46423853,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963516325,1,TEST_WORD,ir_eeg_000,3,4,CORNER,0,0,16,HI,NA,0,LURE,NEW,0,True,801,0,0,0,0,0,0,0,0,0,0,1300.67924097,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963518808,1,TEST_WORD,ir_eeg_000,3,4,WUSS,0,0,17,LO,WEAK,1,TARGET,OLD,1,True,1357,48,1318963425604,0,0,0,0,0,0,0,0,1303.1622439,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963521357,1,TEST_WORD,ir_eeg_000,3,4,FURS,0,0,18,LO,NA,0,LURE,NEW,0,True,792,0,0,0,0,0,0,0,0,0,0,1305.71124707,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963523573,1,TEST_WORD,ir_eeg_000,3,4,FELL,0,0,19,HI,STRONG,3,TARGET,OLD,1,True,688,18,1318963362008,42,1318963413341,49,1318963427653,0,0,0,0,1307.92724976,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963528139,1,TEST_WORD,ir_eeg_000,3,4,FEAT,0,0,21,LO,NA,0,LURE,NEW,0,True,602,0,0,0,0,0,0,0,0,0,0,1312.49325513,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963537918,1,TEST_WORD,ir_eeg_000,3,4,WISELY,0,0,25,LO,NA,0,LURE,NEW,0,True,711,0,0,0,0,0,0,0,0,0,0,1322.27226685,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963540501,1,TEST_WORD,ir_eeg_000,3,4,MANY,0,0,26,HI,NA,0,LURE,NEW,0,True,1151,0,0,0,0,0,0,0,0,0,0,1324.85526978,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963545483,1,TEST_WORD,ir_eeg_000,3,4,HOBO,0,0,28,LO,NA,0,LURE,OLD,1,False,857,0,0,0,0,0,0,0,0,0,0,1329.83727588,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963547999,1,TEST_WORD,ir_eeg_000,3,4,WELCOME,0,0,29,HI,NA,0,LURE,OLD,1,False,677,0,0,0,0,0,0,0,0,0,0,1332.35327881,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963550348,1,TEST_WORD,ir_eeg_000,3,4,STEAL,0,0,30,HI,WEAK,1,TARGET,OLD,1,True,617,51,1318963431718,0,0,0,0,0,0,0,0,1334.70228149,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963552880,1,TEST_WORD,ir_eeg_000,3,4,TUSH,0,0,31,LO,WEAK,1,TARGET,OLD,1,True,628,8,1318963340564,0,0,0,0,0,0,0,0,1337.23428467,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963557596,1,TEST_WORD,ir_eeg_000,3,4,MOOR,0,0,33,LO,NA,0,LURE,NEW,0,True,584,0,0,0,0,0,0,0,0,0,0,1341.95029028,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963562761,1,TEST_WORD,ir_eeg_000,3,4,ADVICE,0,0,35,HI,STRONG,3,TARGET,OLD,1,True,683,11,1318963346845,45,1318963419389,52,1318963433934,0,0,0,0,1347.11529639,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963565128,1,TEST_WORD,ir_eeg_000,3,4,FAMOUS,0,0,36,HI,NA,0,LURE,NEW,0,True,716,0,0,0,0,0,0,0,0,0,0,1349.48229932,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963567692,1,TEST_WORD,ir_eeg_000,3,4,AURA,0,0,37,LO,NA,0,LURE,NEW,0,True,856,0,0,0,0,0,0,0,0,0,0,1352.04630225,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963569975,1,TEST_WORD,ir_eeg_000,3,4,DUMB,0,0,38,HI,NA,0,LURE,NEW,0,True,669,0,0,0,0,0,0,0,0,0,0,1354.32930493,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963572408,1,TEST_WORD,ir_eeg_000,3,4,TIRED,0,0,39,HI,STRONG,3,TARGET,OLD,1,True,653,17,1318963359808,44,1318963417290,58,1318963446730,0,0,0,0,1356.76230786,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
1318963574957,1,TEST_WORD,ir_eeg_000,3,4,PILES,0,0,40,LO,STRONG,3,TARGET,OLD,1,True,615,14,1318963353226,32,1318963392431,71,1318963475039,0,0,0,0,1359.31131079,<ptsa.data.hdf5wrapper.HDF5Wrapper object at 0x7f369bf92750>
